name,size,type,address
fs_probe_unsupported,22,FUNC,0a017b9c
fputs,22,FUNC,0a0084f4
image_multi_count,22,FUNC,0a0097f0
panic_str,22,FUNC,0a01f2c8
genimg_get_os_name,22,FUNC,0a0099c8
genimg_get_type_id,22,FUNC,0a009c84
mapset,22,FUNC,0a0046c8
mmc_list_add,22,FUNC,0a00e698
genimg_get_os_id,22,FUNC,0a009c54
strnlen,22,FUNC,0a01e1a4
genimg_get_type_name,22,FUNC,0a0099f8
skip_spaces,22,FUNC,0a01dad8
genimg_get_comp_short_nam,20,FUNC,0a009be4
serial_getc,20,FUNC,0a0114c4
dwc3_ep0_delegate_req,20,FUNC,0a013fac
reserve_malloc,20,FUNC,0a0064f8
genimg_get_type_short_nam,20,FUNC,0a009a10
announce_dram_init,20,FUNC,0a006570
mark_bootstage,20,FUNC,0a0065a4
eserial1_getc,20,FUNC,0a01162c
eserial1_tstc,20,FUNC,0a011618
mmc_set_rst_n_function,20,FUNC,0a010238
__assert_fail,20,FUNC,0a01f14c
__dwc3_gadget_ep0_set_hal,20,FUNC,0a01467c
mmc_set_ios,20,FUNC,0a00e774
mmc_send_cmd,20,FUNC,0a00e860
zcalloc,20,FUNC,0a019d2c
initr_reloc,20,FUNC,0a006838
initr_reloc_global_data,20,FUNC,0a00684c
serial_setbrg,20,FUNC,0a0113fc
initr_bootstage,20,FUNC,0a0068e4
memmove_wd,20,FUNC,0a009944
dfu_disable,20,FUNC,0a016324
kmem_cache_alloc,20,FUNC,0a01dab8
strcpy,20,FUNC,0a01e078
serial_tstc,20,FUNC,0a0114d8
strcmp_compar,20,FUNC,0a01c404
get_timer,20,FUNC,0a000874
env_get_addr,20,FUNC,0a007e2c
k_data_restore,20,FUNC,0a00160c
usb_gadget_handle_interru,20,FUNC,0a000ae8
strcasecmp,20,FUNC,0a01e064
genimg_get_arch_short_nam,20,FUNC,0a009c0c
genimg_get_os_short_name,20,FUNC,0a009bf8
crc32,20,FUNC,0a01d8e8
dwc3_gadget_ep0_set_halt,20,FUNC,0a014668
dram_init,20,FUNC,0a000a84
dfu_set_alt,20,FUNC,0a016308
reserve_round_4k,20,FUNC,0a0064b8
do_mmc_list,20,FUNC,0a002f1c
k_data_save,20,FUNC,0a0015f8
input_send_keycodes,18,FUNC,0a00e440
usb_gadget_map_request,18,FUNC,0a017938
fs_get_info,18,FUNC,0a017bd4
stdio_serial_puts,18,FUNC,0a00a1c4
copy_from_user,18,FUNC,0a01da58
xyzModem_error,18,FUNC,0a00c364
ns16550_serial_initialize,18,FUNC,0a01169c
stdio_serial_putc,18,FUNC,0a00a1d8
usb_udc_release,18,FUNC,0a017924
mmc_list_init,18,FUNC,0a00e684
gzfree,18,FUNC,0a01bcd8
do_mem_mm,18,FUNC,0a002414
env_init,18,FUNC,0a007e08
do_mem_nm,18,FUNC,0a002428
lmb_alloc,18,FUNC,0a01c2a0
syntax_err,18,FUNC,0a0046e0
env_get_char_memory,18,FUNC,0a007e40
initr_secondary_cpu,18,FUNC,0a00692c
setup_dram_config,18,FUNC,0a006734
initr_serial,18,FUNC,0a0068d0
get_ticks,18,FUNC,0a0008bc
initr_jumptable,18,FUNC,0a006878
usb_add_gadget_udc,18,FUNC,0a0179d0
stdio_register,18,FUNC,0a00a2a0
lmb_reserve,18,FUNC,0a01c178
NS16550_putc,18,FUNC,0a011778
g_dnl_unregister,18,FUNC,0a0162c0
dwc3_gadget_ep_set_halt,18,FUNC,0a0138c0
trailing_strtol,18,FUNC,0a01f628
memscan,18,FUNC,0a01e474
get_table_entry,18,FUNC,0a00997c
board_early_init_r,18,FUNC,0a000ad0
zcfree,18,FUNC,0a019d40
stdio_init_tables,18,FUNC,0a00a2b4
cpu_init_r,18,FUNC,0a000a98
usb_gadget_udc_reset,18,FUNC,0a017964
lmb_add,16,FUNC,0a01c0a0
bin_data_init,16,FUNC,0a0015e8
run_main_loop,16,FUNC,0a006868
cli_init,16,FUNC,0a00a8a8
stdio_serial_tstc,16,FUNC,0a00a1a4
cli_loop,16,FUNC,0a00a898
serial_register,16,FUNC,0a011098
vsnprintf,16,FUNC,0a01f034
stdio_serial_getc,16,FUNC,0a00a1b4
input_leds_changed,16,FUNC,0a00e518
membuff_init,16,FUNC,0a01df98
crc32_wd,16,FUNC,0a01d8fc
membuff_uninit,16,FUNC,0a01dfdc
NS16550_getc,16,FUNC,0a01178c
eserial1_putc,16,FUNC,0a011688
do_exit_on_complete,16,FUNC,0a017068
do_go_exec,16,FUNC,0a000b6c
usb_gadget_register_drive,16,FUNC,0a017b20
strlen,16,FUNC,0a01e16c
bootm_disable_interrupts,16,FUNC,0a006af0
serial_stub_puts,16,FUNC,0a01102c
serial_stub_putc,16,FUNC,0a01101c
mmc_destroy,16,FUNC,0a00fd54
flush_cache,16,FUNC,0a000968
compl_do_go,14,FUNC,0a016cf8
invalidate_dcache_range,14,FUNC,0a000948
serial_stub_getc,14,FUNC,0a01103c
serial_stub_tstc,14,FUNC,0a01104c
setup_mon_len,14,FUNC,0a0064a8
g_dnl_trigger_detach,14,FUNC,0a016244
disable_ctrlc,14,FUNC,0a00866c
dwc3_gadget_get_link_stat,14,FUNC,0a012754
serial_stub_start,14,FUNC,0a010ffc
ns16550_calc_divisor,14,FUNC,0a0116dc
flush_dcache_range,14,FUNC,0a000958
mmc_get_next_devnum,14,FUNC,0a00e640
serial_stub_stop,14,FUNC,0a01100c
input_set_delays,14,FUNC,0a00e4fc
console_init_f,14,FUNC,0a0087a8
dwc3_gadget_get_frame,12,FUNC,0a0120d4
clear_callback,12,FUNC,0a0077e4
clear_ctrlc,12,FUNC,0a008684
usb_gadget_giveback_reque,12,FUNC,0a017950
membuff_purge,12,FUNC,0a01db44
file_getfsname,12,FUNC,0a019a74
clear_flags,12,FUNC,0a0079a8
input_allow_repeats,10,FUNC,0a00e50c
genimg_get_format,10,FUNC,0a009d38
mmc_set_dsr,10,FUNC,0a0100f8
env_get_char_spec,10,FUNC,0a007e20
mmc_set_preinit,10,FUNC,0a010114
timer_read_counter,10,FUNC,0a01e638
membuff_isempty,10,FUNC,0a01dd7c
bootm_os_get_boot_func,8,FUNC,0a007564
disable_interrupts,8,FUNC,0a000454
board_init_f_alloc_reserv,8,FUNC,0a0041e4
usb_gadget_set_state,8,FUNC,0a01795c
g_dnl_detach,8,FUNC,0a01623c
membuff_size,8,FUNC,0a01ddd0
NS16550_tstc,8,FUNC,0a01179c
get_mmc_num,6,FUNC,0a00e654
get_effective_memsize,6,FUNC,0a00a19c
dfu_get_alt_number,6,FUNC,0a00dedc
file_peek,6,FUNC,0a0046c0
enable_interrupts,6,FUNC,0a00044c
g_dnl_board_usb_cable_con,6,FUNC,0a016234
get_env_id,6,FUNC,0a003ecc
__dfu_get_alt,6,FUNC,0a01631c
get_tbclk,6,FUNC,0a0008d0
cpu_mmc_init,6,FUNC,0a010104
board_mmc_getwp,6,FUNC,0a00e828
dwc3_gadget_ep0_disable,6,FUNC,0a0120cc
dfu_get_buf_size,6,FUNC,0a00d628
board_get_usable_ram_top,6,FUNC,0a006748
dwc3_gadget_ep0_enable,6,FUNC,0a0120c4
had_ctrlc,6,FUNC,0a00867c
fb_set_reboot_flag,6,FUNC,0a01785c
fs_ls_unsupported,6,FUNC,0a017c10
fs_size_unsupported,6,FUNC,0a017bb8
fs_write_unsupported,6,FUNC,0a017bc0
fs_read_unsupported,6,FUNC,0a017c08
fs_uuid_unsupported,6,FUNC,0a017bcc
arch_setup_gd,6,FUNC,0a0041dc
fs_exists_unsupported,4,FUNC,0a017bb4
initf_dm,4,FUNC,0a006568
arch_reserve_stacks,4,FUNC,0a0067a8
genimg_has_config,4,FUNC,0a009d48
arch_cpu_init_dm,4,FUNC,0a00656c
stdio_get_list,4,FUNC,0a00a1ec
board_early_init_f,4,FUNC,0a000aac
dfu_usb_get_reset,4,FUNC,0a00d608
default_serial_console,4,FUNC,0a011698
get_version,4,FUNC,0a004350
arch_cpu_init,4,FUNC,0a0066c0
power_init_board,4,FUNC,0a006860
print_cpuinfo,4,FUNC,0a0064a4
do_false,4,FUNC,0a003714
do_true,4,FUNC,0a003718
initf_malloc,4,FUNC,0a009764
g_dnl_bind_fixup,4,FUNC,0a016114
setup_machine,4,FUNC,0a0066c8
initr_barrier,4,FUNC,0a006920
mmc_get_blk_desc,4,FUNC,0a00e650
initf_console_record,4,FUNC,0a0066d0
display_new_sp,4,FUNC,0a0066cc
bootstage_relocate,4,FUNC,0a006834
initr_announce,4,FUNC,0a006864
reserve_trace,4,FUNC,0a0066c4
board_flash_wp_on,4,FUNC,0a006924
board_mmc_getcd,4,FUNC,0a0009c0
fixup_cpu,4,FUNC,0a006940
initr_trace,4,FUNC,0a00691c
reserve_arch,4,FUNC,0a0066b8
initr_console_record,4,FUNC,0a006918
display_text_info,4,FUNC,0a0066bc
dummy,2,FUNC,0a00434c
blue_led_on,2,FUNC,0a0066f0
marvell_serial_initialize,2,FUNC,0a011094
imx_serial_initialize,2,FUNC,0a011094
board_mmc_power_init,2,FUNC,0a00fd64
leon3_serial_initialize,2,FUNC,0a011094
g_dnl_get_board_bcd_devic,2,FUNC,0a016118
red_led_off,2,FUNC,0a0066dc
arch_lmb_reserve,2,FUNC,0a01c2e8
mpc5xx_serial_initialize,2,FUNC,0a011094
green_led_on,2,FUNC,0a0066e0
jz_serial_initialize,2,FUNC,0a011094
lpc32xx_serial_initialize,2,FUNC,0a011094
mpc85xx_serial_initialize,2,FUNC,0a011094
arc_serial_initialize,2,FUNC,0a011094
bfin_serial_initialize,2,FUNC,0a011094
bmw_serial_initialize,2,FUNC,0a011094
coloured_LED_init,2,FUNC,0a0066d4
evb64260_serial_initializ,2,FUNC,0a011094
stm32_serial_initialize,2,FUNC,0a011094
blue_led_off,2,FUNC,0a0066f4
env_relocate_spec,2,FUNC,0a007e04
max3100_serial_initialize,2,FUNC,0a011094
amirix_serial_initialize,2,FUNC,0a011094
p3mx_serial_initialize,2,FUNC,0a011094
board_add_ram_info,2,FUNC,0a0066f8
lh7a40x_serial_initialize,2,FUNC,0a011094
lmb_dump_all,2,FUNC,0a01c080
mcf_serial_initialize,2,FUNC,0a011094
mpc8260_smc_serial_initia,2,FUNC,0a011094
arch_preboot_os,2,FUNC,0a00751c
red_led_on,2,FUNC,0a0066d8
pxa_serial_initialize,2,FUNC,0a011094
yellow_led_on,2,FUNC,0a0066e8
bfin_jtag_initialize,2,FUNC,0a011094
zynq_serial_initialize,2,FUNC,0a011094
sandbox_serial_initialize,2,FUNC,0a011094
s3c24xx_serial_initialize,2,FUNC,0a011094
s5p_serial_initialize,2,FUNC,0a011094
mpc512x_serial_initialize,2,FUNC,0a011094
serial_null,2,FUNC,0a011094
show_boot_progress,2,FUNC,0a00420c
usb_gadget_unmap_request,2,FUNC,0a01794c
sconsole_serial_initializ,2,FUNC,0a011094
board_reserve_ram_top,2,FUNC,0a006750
asc_serial_initialize,2,FUNC,0a011094
pl01x_serial_initialize,2,FUNC,0a011094
uartlite_serial_initializ,2,FUNC,0a011094
board_lmb_reserve,2,FUNC,0a01c2e4
green_led_off,2,FUNC,0a0066e4
au1x00_serial_initialize,2,FUNC,0a011094
board_nand_init,2,FUNC,0a000ae4
atmel_serial_initialize,2,FUNC,0a011094
yellow_led_off,2,FUNC,0a0066ec
ml2_serial_initialize,2,FUNC,0a011094
arm_dcc_initialize,2,FUNC,0a011094
genimg_get_image,2,FUNC,0a009d44
oc_serial_initialize,2,FUNC,0a011094
mpc8xx_serial_initialize,2,FUNC,0a011094
cogent_serial_initialize,2,FUNC,0a011094
clps7111_serial_initializ,2,FUNC,0a011094
fs_close_unsupported,2,FUNC,0a017bc8
iop480_serial_initialize,2,FUNC,0a011094
mxc_serial_initialize,2,FUNC,0a011094
sh_serial_initialize,2,FUNC,0a011094
cpci750_serial_initialize,2,FUNC,0a011094
mpc8260_scc_serial_initia,2,FUNC,0a011094
mxs_auart_initialize,2,FUNC,0a011094
sa1100_serial_initialize,2,FUNC,0a011094
composite_setup_complete,2,FUNC,0a0151f8
dwc3_ep0_status_cmpl,2,FUNC,0a013fa8
cpu_secondary_init_r,2,FUNC,0a006928
fat_close,2,FUNC,0a019a64
relocate_code,2,FUNC,0a0001ec
leon2_serial_initialize,2,FUNC,0a011094
