name,size,type,address
dfu_get_layout,32,FUNC,0a00ddf4
memchr,32,FUNC,0a01e4d8
display_options,32,FUNC,0a01d448
udelay,32,FUNC,0a01e778
strcmp,32,FUNC,0a01e10c
serial_init,32,FUNC,0a0113dc
strpbrk,32,FUNC,0a01e220
new_pipe,30,FUNC,0a0047c0
run_command,30,FUNC,0a00a7a0
hang,30,FUNC,0a01da2c
part_get_info_dos,30,FUNC,0a00d100
usb_composite_unregister,30,FUNC,0a016084
dram_init_banksize,30,FUNC,0a000ab0
do_reset,30,FUNC,0a0001cc
mem_malloc_init,30,FUNC,0a008968
strncpy,30,FUNC,0a01e08c
memcmp,30,FUNC,0a01e454
cmd_process_error,30,FUNC,0a00bbb4
board_usb_init,30,FUNC,0a000afc
ldiv,30,FUNC,0a01c2fc
genimg_get_kernel_addr_fi,30,FUNC,0a009cb4
hash_algo,28,OBJECT,0a0272a4
ext_to_hostcaps.5880,28,OBJECT,0a0200e8
_u_boot_list_2_cmd_2_nm,28,OBJECT,0a0281e0
_u_boot_list_2_cmd_2_prin,28,OBJECT,0a0281fc
_u_boot_list_2_cmd_2_sete,28,OBJECT,0a028288
_u_boot_list_2_cmd_2_fats,28,OBJECT,0a028058
_u_boot_list_2_cmd_2_fati,28,OBJECT,0a028004
_u_boot_list_2_cmd_2_fals,28,OBJECT,0a027fcc
_u_boot_list_2_cmd_2_load,28,OBJECT,0a0280e4
_u_boot_list_2_cmd_2_load,28,OBJECT,0a028100
_u_boot_list_2_cmd_2_show,28,OBJECT,0a0282a4
_u_boot_list_2_cmd_2_fatl,28,OBJECT,0a02803c
_u_boot_list_2_cmd_2_vers,28,OBJECT,0a0282f8
_u_boot_list_2_cmd_2_echo,28,OBJECT,0a027f78
_u_boot_list_2_cmd_2_env,28,OBJECT,0a027f94
_u_boot_list_2_cmd_2_fast,28,OBJECT,0a027fe8
_u_boot_list_2_cmd_2_mm,28,OBJECT,0a028170
_u_boot_list_2_cmd_2_exit,28,OBJECT,0a027fb0
_u_boot_list_2_cmd_2_help,28,OBJECT,0a0280c8
_u_boot_list_2_cmd_2_mw,28,OBJECT,0a0281c4
_u_boot_list_2_cmd_2_freq,28,OBJECT,0a028090
_u_boot_list_2_cmd_2_run,28,OBJECT,0a028250
_u_boot_list_2_cmd_2_true,28,OBJECT,0a0282dc
_u_boot_list_2_cmd_2_boot,28,OBJECT,0a027f08
_u_boot_list_2_cmd_2_test,28,OBJECT,0a0282c0
_u_boot_list_2_cmd_2_loop,28,OBJECT,0a028138
_u_boot_list_2_cmd_2_mmci,28,OBJECT,0a0281a8
_u_boot_list_2_cmd_2_sete,28,OBJECT,0a02826c
_u_boot_list_2_cmd_2_cmp,28,OBJECT,0a027f40
_u_boot_list_2_cmd_2_boot,28,OBJECT,0a027f24
_u_boot_list_2_cmd_2_boot,28,OBJECT,0a027eec
_u_boot_list_2_cmd_2_go,28,OBJECT,0a0280ac
_u_boot_list_2_cmd_2_rese,28,OBJECT,0a028234
_u_boot_list_2_cmd_2_base,28,OBJECT,0a027ed0
_u_boot_list_2_cmd_2_load,28,OBJECT,0a02811c
_u_boot_list_2_cmd_2_fatl,28,OBJECT,0a028020
_u_boot_list_2_cmd_2_ques,28,OBJECT,0a028218
_u_boot_list_2_cmd_2_mmc,28,OBJECT,0a02818c
_u_boot_list_2_cmd_2_fp_t,28,OBJECT,0a028074
_u_boot_list_2_cmd_2_md,28,OBJECT,0a028154
_u_boot_list_2_cmd_2_cp,28,OBJECT,0a027f5c
do_fat_ls,28,FUNC,0a00153c
chk1.constprop.1,28,FUNC,0a001708
hash_update_crc32,28,FUNC,0a004530
hash_init_crc32,28,FUNC,0a00454c
xyzModem_flush,28,FUNC,0a00bc38
eserial1_puts,28,FUNC,0a01166c
dwc3_suspend_gadget,28,FUNC,0a0120fc
cb_continue,28,FUNC,0a017298
cb_boot,28,FUNC,0a0172b4
dfu_free_buf,28,FUNC,0a00d60c
do_fat_fsload,28,FUNC,0a001520
get_table_entry_name,28,FUNC,0a0099ac
pvalloc,28,FUNC,0a0096b0
mmc_set_boot_bus_width,28,FUNC,0a010200
ftstc,28,FUNC,0a008490
board_init_r,28,FUNC,0a006944
do_fat_size,28,FUNC,0a001504
find_cmd,28,FUNC,0a00b404
perf_timer_read_us,28,FUNC,0a000920
mmc_set_part_conf,28,FUNC,0a01021c
fgetc,28,FUNC,0a008418
fs_uuid,28,FUNC,0a017c88
cfree,28,FUNC,0a0096cc
membuff_dispose,28,FUNC,0a01dfec
run_command_repeatable,28,FUNC,0a00a7c0
reserve_global_data,26,FUNC,0a00650c
genimg_get_short_name,26,FUNC,0a009990
dwc3_gadget_set_selfpower,26,FUNC,0a0120e0
gzalloc,26,FUNC,0a01bcbc
stdio_init,26,FUNC,0a00a370
crc7,26,FUNC,0a01bc34
lmb_init,26,FUNC,0a01c084
a_b,24,OBJECT,0a028480
__func__.6887,24,OBJECT,0a01ff30
baudrate_table,24,OBJECT,0a020188
dfu_name,24,OBJECT,0a020314
fb_ss_function,24,OBJECT,0a027c34
filesystems,24,OBJECT,0a0203c4
_u_boot_list_2_blk_driver,24,OBJECT,0a027eb8
b_reset,24,FUNC,0a004690
static_get,24,FUNC,0a0046a8
g_dnl_unbind,24,FUNC,0a015294
handle_getstate,24,FUNC,0a0162f0
fastboot_unbind,24,FUNC,0a016d94
compl_do_reset,24,FUNC,0a0176c0
cmpkey,24,FUNC,0a01c63c
vsprintf,24,FUNC,0a01f0a4
serial_reinit_all,24,FUNC,0a0113c4
csky_default_exception_ha,24,FUNC,0a0003dc
get_mem,24,FUNC,0a01daa0
serial_puts,24,FUNC,0a011530
blk_driver_lookup_type,24,FUNC,0a00d190
cli_readline,24,FUNC,0a00b358
CSWTCH.66,22,OBJECT,0a01fdf5
__func__.6727,22,OBJECT,0a01fee9
local.3862,22,OBJECT,0a02a584
bin_data_char,22,FUNC,0a0016f0
mapset,22,FUNC,0a0046c8
fs_probe_unsupported,22,FUNC,0a017b9c
panic_str,22,FUNC,0a01f2c8
mmc_list_add,22,FUNC,0a00e698
genimg_get_comp_id,22,FUNC,0a009c9c
genimg_get_os_id,22,FUNC,0a009c54
skip_spaces,22,FUNC,0a01dad8
genimg_get_arch_id,22,FUNC,0a009c6c
genimg_get_arch_name,22,FUNC,0a0099e0
strnlen,22,FUNC,0a01e1a4
inflateInit_,22,FUNC,0a01a67c
genimg_get_os_name,22,FUNC,0a0099c8
genimg_get_type_name,22,FUNC,0a0099f8
genimg_get_comp_name,22,FUNC,0a009a24
image_multi_count,22,FUNC,0a0097f0
genimg_get_type_id,22,FUNC,0a009c84
valloc,22,FUNC,0a009698
fputc,22,FUNC,0a0084dc
timer_get_us,22,FUNC,0a0008d8
strchr,22,FUNC,0a01e154
fputs,22,FUNC,0a0084f4
send_parms,20,OBJECT,0a0284b0
__func__.6826,20,OBJECT,0a01fec5
ext_csd_bits.5879,20,OBJECT,0a0200d4
widths.5881,20,OBJECT,0a020104
__func__.4317,20,OBJECT,0a020152
sdhci_ops,20,OBJECT,0a020168
_u_boot_list_2_part_drive,20,OBJECT,0a02834c
k_data_save,20,FUNC,0a0015f8
k_data_restore,20,FUNC,0a00160c
do_mmc_list,20,FUNC,0a002f1c
reserve_round_4k,20,FUNC,0a0064b8
reserve_malloc,20,FUNC,0a0064f8
announce_dram_init,20,FUNC,0a006570
mark_bootstage,20,FUNC,0a0065a4
initr_reloc,20,FUNC,0a006838
initr_reloc_global_data,20,FUNC,0a00684c
initr_bootstage,20,FUNC,0a0068e4
mmc_set_ios,20,FUNC,0a00e774
eserial1_tstc,20,FUNC,0a011618
eserial1_getc,20,FUNC,0a01162c
dwc3_ep0_delegate_req,20,FUNC,0a013fac
dfu_set_alt,20,FUNC,0a016308
dfu_disable,20,FUNC,0a016324
strcpy,20,FUNC,0a01e078
dram_init,20,FUNC,0a000a84
genimg_get_arch_short_nam,20,FUNC,0a009c0c
mmc_set_rst_n_function,20,FUNC,0a010238
genimg_get_type_short_nam,20,FUNC,0a009a10
serial_setbrg,20,FUNC,0a0113fc
mmc_send_cmd,20,FUNC,0a00e860
__dwc3_gadget_ep0_set_hal,20,FUNC,0a01467c
get_timer,20,FUNC,0a000874
dwc3_gadget_ep0_set_halt,20,FUNC,0a014668
kmem_cache_alloc,20,FUNC,0a01dab8
env_get_addr,20,FUNC,0a007e2c
serial_tstc,20,FUNC,0a0114d8
crc32,20,FUNC,0a01d8e8
usb_gadget_handle_interru,20,FUNC,0a000ae8
strcasecmp,20,FUNC,0a01e064
genimg_get_comp_short_nam,20,FUNC,0a009be4
memmove_wd,20,FUNC,0a009944
__assert_fail,20,FUNC,0a01f14c
zcalloc,20,FUNC,0a019d2c
serial_getc,20,FUNC,0a0114c4
strcmp_compar,20,FUNC,0a01c404
genimg_get_os_short_name,20,FUNC,0a009bf8
__func__.4339,19,OBJECT,0a02013f
__func__.4800,19,OBJECT,0a020364
__func__.6745,18,OBJECT,0a01feb3
device_desc,18,OBJECT,0a027b2c
do_mem_mm,18,FUNC,0a002414
do_mem_nm,18,FUNC,0a002428
syntax_err,18,FUNC,0a0046e0
setup_dram_config,18,FUNC,0a006734
initr_jumptable,18,FUNC,0a006878
initr_serial,18,FUNC,0a0068d0
initr_secondary_cpu,18,FUNC,0a00692c
stdio_serial_puts,18,FUNC,0a00a1c4
stdio_serial_putc,18,FUNC,0a00a1d8
dwc3_gadget_ep_set_halt,18,FUNC,0a0138c0
usb_udc_release,18,FUNC,0a017924
fs_get_info,18,FUNC,0a017bd4
xyzModem_error,18,FUNC,0a00c364
memscan,18,FUNC,0a01e474
input_send_keycodes,18,FUNC,0a00e440
copy_from_user,18,FUNC,0a01da58
get_table_entry,18,FUNC,0a00997c
g_dnl_unregister,18,FUNC,0a0162c0
trailing_strtol,18,FUNC,0a01f628
ns16550_serial_initialize,18,FUNC,0a01169c
NS16550_putc,18,FUNC,0a011778
usb_add_gadget_udc,18,FUNC,0a0179d0
zcfree,18,FUNC,0a019d40
mmc_list_init,18,FUNC,0a00e684
cpu_init_r,18,FUNC,0a000a98
stdio_init_tables,18,FUNC,0a00a2b4
usb_gadget_udc_reset,18,FUNC,0a017964
lmb_alloc,18,FUNC,0a01c2a0
env_init,18,FUNC,0a007e08
get_ticks,18,FUNC,0a0008bc
board_early_init_r,18,FUNC,0a000ad0
env_get_char_memory,18,FUNC,0a007e40
gzfree,18,FUNC,0a01bcd8
usb_gadget_map_request,18,FUNC,0a017938
lmb_reserve,18,FUNC,0a01c178
stdio_register,18,FUNC,0a00a2a0
__FUNCTION__.7329,17,OBJECT,0a020290
fastboot_name,17,OBJECT,0a020393
env_flags_varaccess_mask,16,OBJECT,0a01f9b4
__func__.3879,16,OBJECT,0a01fa4b
__func__.6801,16,OBJECT,0a01fed9
multipliers,16,OBJECT,0a0200b4
fbase,16,OBJECT,0a0200c4
__func__.4354,16,OBJECT,0a020123
strings_dfu_generic,16,OBJECT,0a027b70
fastboot_string_defs,16,OBJECT,0a027c08
fb_hs_function,16,OBJECT,0a027c24
digits.3700,16,OBJECT,0a021628
env_htab,16,OBJECT,0a027430
bin_data_init,16,FUNC,0a0015e8
run_main_loop,16,FUNC,0a006868
stdio_serial_tstc,16,FUNC,0a00a1a4
stdio_serial_getc,16,FUNC,0a00a1b4
serial_stub_putc,16,FUNC,0a01101c
serial_stub_puts,16,FUNC,0a01102c
eserial1_putc,16,FUNC,0a011688
do_exit_on_complete,16,FUNC,0a017068
do_go_exec,16,FUNC,0a000b6c
serial_register,16,FUNC,0a011098
flush_cache,16,FUNC,0a000968
vsnprintf,16,FUNC,0a01f034
membuff_uninit,16,FUNC,0a01dfdc
usb_gadget_register_drive,16,FUNC,0a017b20
lmb_add,16,FUNC,0a01c0a0
cli_loop,16,FUNC,0a00a898
membuff_init,16,FUNC,0a01df98
bootm_disable_interrupts,16,FUNC,0a006af0
mmc_destroy,16,FUNC,0a00fd54
NS16550_getc,16,FUNC,0a01178c
cli_init,16,FUNC,0a00a8a8
input_leds_changed,16,FUNC,0a00e518
crc32_wd,16,FUNC,0a01d8fc
strlen,16,FUNC,0a01e16c
__func__.6160,15,OBJECT,0a01f764
__func__.7466,15,OBJECT,0a0202a1
setup_mon_len,14,FUNC,0a0064a8
serial_stub_start,14,FUNC,0a010ffc
serial_stub_stop,14,FUNC,0a01100c
compl_do_go,14,FUNC,0a016cf8
invalidate_dcache_range,14,FUNC,0a000948
serial_stub_getc,14,FUNC,0a01103c
ns16550_calc_divisor,14,FUNC,0a0116dc
serial_stub_tstc,14,FUNC,0a01104c
mmc_get_next_devnum,14,FUNC,0a00e640
flush_dcache_range,14,FUNC,0a000958
g_dnl_trigger_detach,14,FUNC,0a016244
input_set_delays,14,FUNC,0a00e4fc
disable_ctrlc,14,FUNC,0a00866c
dwc3_gadget_get_link_stat,14,FUNC,0a012754
console_init_f,14,FUNC,0a0087a8
CSWTCH.34,13,OBJECT,0a01ff48
__func__.6052,12,OBJECT,0a01f92c
__func__.6740,12,OBJECT,0a01fe94
__func__.4285,12,OBJECT,0a020133
product,12,OBJECT,0a0202b1
fb_fs_function,12,OBJECT,0a027c18
stdio_devices,12,OBJECT,0a0287b8
stdio_names,12,OBJECT,0a027854
clear_callback,12,FUNC,0a0077e4
clear_flags,12,FUNC,0a0079a8
dwc3_gadget_get_frame,12,FUNC,0a0120d4
membuff_purge,12,FUNC,0a01db44
usb_gadget_giveback_reque,12,FUNC,0a017950
clear_ctrlc,12,FUNC,0a008684
file_getfsname,12,FUNC,0a019a74
__func__.3895,11,OBJECT,0a01fa5b
__func__.3902,11,OBJECT,0a01fa66
__func__.4387,11,OBJECT,0a020118
__func__.6769,10,OBJECT,0a01fea0
__func__.4399,10,OBJECT,0a02017c
__func__.4734,10,OBJECT,0a02037d
env_get_char_spec,10,FUNC,0a007e20
genimg_get_format,10,FUNC,0a009d38
mmc_set_dsr,10,FUNC,0a0100f8
membuff_isempty,10,FUNC,0a01dd7c
mmc_set_preinit,10,FUNC,0a010114
input_allow_repeats,10,FUNC,0a00e50c
timer_read_counter,10,FUNC,0a01e638
__func__.6089,9,OBJECT,0a01f938
tab_seq,9,OBJECT,0a01fdec
__func__.6792,9,OBJECT,0a01feaa
dwc3_gadget_ep0_desc,9,OBJECT,0a027adc
dfu_intf_runtime,9,OBJECT,0a027b80
dfu_func,9,OBJECT,0a0202dc
ss_ep_out,9,OBJECT,0a027bbc
hs_ep_out,9,OBJECT,0a027bc5
fs_ep_out,9,OBJECT,0a027bce
ss_ep_in,9,OBJECT,0a027bd7
hs_ep_in,9,OBJECT,0a027be0
fs_ep_in,9,OBJECT,0a027be9
interface_desc,9,OBJECT,0a027bfe
dfu_list,8,OBJECT,0a027864
mmc_devices,8,OBJECT,0a02a484
dwc3_list,8,OBJECT,0a027ad4
g_dnl_composite_strings,8,OBJECT,0a027b60
g_dnl_string_tab,8,OBJECT,0a027b68
dfu_runtime_descs,8,OBJECT,0a027b8c
dfu_generic_strings,8,OBJECT,0a027b94
stringtab_dfu_generic,8,OBJECT,0a027bac
dfu_strings,8,OBJECT,0a027b9c
stringtab_dfu,8,OBJECT,0a027ba4
fastboot_strings,8,OBJECT,0a027bb4
stringtab_fastboot,8,OBJECT,0a027c4c
udc_list,8,OBJECT,0a027c54
_u_boot_list_2_env_clbk_2,8,OBJECT,0a028324
_u_boot_list_2_env_clbk_2,8,OBJECT,0a02832c
_u_boot_list_2_env_clbk_2,8,OBJECT,0a028334
_u_boot_list_2_g_dnl_bind,8,OBJECT,0a02833c
_u_boot_list_2_g_dnl_bind,8,OBJECT,0a028344
_u_boot_list_2_env_clbk_2,8,OBJECT,0a02831c
_u_boot_list_2_env_clbk_2,8,OBJECT,0a028314
membuff_size,8,FUNC,0a01ddd0
NS16550_tstc,8,FUNC,0a01179c
usb_gadget_set_state,8,FUNC,0a01795c
disable_interrupts,8,FUNC,0a000454
board_init_f_alloc_reserv,8,FUNC,0a0041e4
bootm_os_get_boot_func,8,FUNC,0a007564
g_dnl_detach,8,FUNC,0a01623c
__func__.4721,6,OBJECT,0a020377
ss_comp_out_desc,6,OBJECT,0a027bf2
ss_comp_in_desc,6,OBJECT,0a027bf8
names.3853,6,OBJECT,0a02111f
file_peek,6,FUNC,0a0046c0
dwc3_gadget_ep0_enable,6,FUNC,0a0120c4
dwc3_gadget_ep0_disable,6,FUNC,0a0120cc
__dfu_get_alt,6,FUNC,0a01631c
fs_size_unsupported,6,FUNC,0a017bb8
fs_write_unsupported,6,FUNC,0a017bc0
fs_uuid_unsupported,6,FUNC,0a017bcc
fs_read_unsupported,6,FUNC,0a017c08
fs_ls_unsupported,6,FUNC,0a017c10
cpu_mmc_init,6,FUNC,0a010104
dfu_get_buf_size,6,FUNC,0a00d628
get_tbclk,6,FUNC,0a0008d0
fb_set_reboot_flag,6,FUNC,0a01785c
arch_setup_gd,6,FUNC,0a0041dc
board_get_usable_ram_top,6,FUNC,0a006748
board_mmc_getwp,6,FUNC,0a00e828
get_env_id,6,FUNC,0a003ecc
had_ctrlc,6,FUNC,0a00867c
dfu_get_alt_number,6,FUNC,0a00dedc
get_mmc_num,6,FUNC,0a00e654
enable_interrupts,6,FUNC,0a00044c
g_dnl_board_usb_cable_con,6,FUNC,0a016234
get_effective_memsize,6,FUNC,0a00a19c
env_flags_vartype_rep,5,OBJECT,0a01f9a8
env_flags_varaccess_rep,5,OBJECT,0a01f9ad
cur_value.4980,4,OBJECT,0a028460
os_data_state,4,OBJECT,0a028464
os_data_addr,4,OBJECT,0a028468
bin_start_address,4,OBJECT,0a02846c
k_data_escape_saved,4,OBJECT,0a028470
k_data_escape,4,OBJECT,0a028474
os_data_state_saved,4,OBJECT,0a028478
os_data_addr_saved,4,OBJECT,0a02847c
his_pad_count,4,OBJECT,0a028498
os_data_init,4,OBJECT,0a0284a0
os_data_char,4,OBJECT,0a0284a4
send_ptr,4,OBJECT,0a0284ac
dp_last_length,4,OBJECT,0a026f1c
base_address,4,OBJECT,0a0284c4
dp_last_addr,4,OBJECT,0a0284c8
dp_last_size,4,OBJECT,0a0284cc
mm_last_addr,4,OBJECT,0a0284d0
mm_last_size,4,OBJECT,0a0284d4
curr_device,4,OBJECT,0a0270c4
env_id,4,OBJECT,0a0270c8
top_vars,4,OBJECT,0a0285d8
flag_repeat,4,OBJECT,0a0285dc
do_repeat,4,OBJECT,0a0285e0
last_return_code,4,OBJECT,0a028710
ifs,4,OBJECT,0a028714
stored_bootdelay,4,OBJECT,0a028718
first_call,4,OBJECT,0a027428
callback_list,4,OBJECT,0a02871c
first_call,4,OBJECT,0a02742c
flags_list,4,OBJECT,0a028720
ctrlc_disabled,4,OBJECT,0a028724
ctrlc_was_pressed,4,OBJECT,0a028728
sbrk_base,4,OBJECT,0a027848
trim_threshold,4,OBJECT,0a02784c
top_pad,4,OBJECT,0a028760
max_sbrked_mem,4,OBJECT,0a028764
max_total_mem,4,OBJECT,0a028768
hist_cur,4,OBJECT,0a027860
erase_seq,4,OBJECT,0a01fde8
initted.3833,4,OBJECT,0a0288c8
hist_max,4,OBJECT,0a0288cc
hist_add_idx,4,OBJECT,0a0288d0
hist_num,4,OBJECT,0a0288d4
dfu_hash_algo,4,OBJECT,0a02a470
dfu_buf,4,OBJECT,0a02a474
dfu_buf_size,4,OBJECT,0a02a478
alt_num_cnt,4,OBJECT,0a02a47c
dfu_alt_num,4,OBJECT,0a02a480
cur_dev_num,4,OBJECT,0a027a9c
initialized.5945,4,OBJECT,0a02a48c
cmd_timeout.4338,4,OBJECT,0a027aa0
serial_current,4,OBJECT,0a02a490
serial_devices,4,OBJECT,0a02a494
epnum,4,OBJECT,0a02a498
composite,4,OBJECT,0a02a49c
download_addr,4,OBJECT,0a02a4c4
download_size,4,OBJECT,0a02a4c8
download_bytes,4,OBJECT,0a02a4cc
fastboot_func,4,OBJECT,0a02a4d0
fs_type,4,OBJECT,0a02a4d4
fs_dev_desc,4,OBJECT,0a02a528
cur_dev,4,OBJECT,0a02a52c
current_filesystem,4,OBJECT,0a027eb4
errno,4,OBJECT,0a02a580
monitor_flash_len,4,OBJECT,0a02a7d0
save_addr,4,OBJECT,0a02a7d4
mem_malloc_end,4,OBJECT,0a028734
___strtok,4,OBJECT,0a05a800
icrp,4,OBJECT,0a026b9c
load_addr,4,OBJECT,0a027850
dfu_defer_flush,4,OBJECT,0a02a7e4
env_ptr,4,OBJECT,0a02a7d8
mem_malloc_start,4,OBJECT,0a028730
save_size,4,OBJECT,0a02a7dc
mem_malloc_brk,4,OBJECT,0a02872c
aligned_buffer,4,OBJECT,0a02a7e0
do_false,4,FUNC,0a003714
do_true,4,FUNC,0a003718
print_cpuinfo,4,FUNC,0a0064a4
initf_dm,4,FUNC,0a006568
display_text_info,4,FUNC,0a0066bc
reserve_trace,4,FUNC,0a0066c4
setup_machine,4,FUNC,0a0066c8
display_new_sp,4,FUNC,0a0066cc
initf_console_record,4,FUNC,0a0066d0
bootstage_relocate,4,FUNC,0a006834
initr_announce,4,FUNC,0a006864
initr_console_record,4,FUNC,0a006918
initr_trace,4,FUNC,0a00691c
initr_barrier,4,FUNC,0a006920
fs_exists_unsupported,4,FUNC,0a017bb4
g_dnl_bind_fixup,4,FUNC,0a016114
arch_cpu_init,4,FUNC,0a0066c0
genimg_has_config,4,FUNC,0a009d48
mmc_get_blk_desc,4,FUNC,0a00e650
stdio_get_list,4,FUNC,0a00a1ec
board_early_init_f,4,FUNC,0a000aac
default_serial_console,4,FUNC,0a011698
dfu_usb_get_reset,4,FUNC,0a00d608
initf_malloc,4,FUNC,0a009764
board_flash_wp_on,4,FUNC,0a006924
fixup_cpu,4,FUNC,0a006940
board_mmc_getcd,4,FUNC,0a0009c0
arch_reserve_stacks,4,FUNC,0a0067a8
arch_cpu_init_dm,4,FUNC,0a00656c
get_version,4,FUNC,0a004350
power_init_board,4,FUNC,0a006860
reserve_arch,4,FUNC,0a0066b8
delims.3781,3,OBJECT,0a01f9a4
names.3830,3,OBJECT,0a02111c
dummy,2,FUNC,0a00434c
serial_null,2,FUNC,0a011094
dwc3_ep0_status_cmpl,2,FUNC,0a013fa8
composite_setup_complete,2,FUNC,0a0151f8
fs_close_unsupported,2,FUNC,0a017bc8
board_mmc_power_init,2,FUNC,0a00fd64
jz_serial_initialize,2,FUNC,0a011094
arch_lmb_reserve,2,FUNC,0a01c2e8
blue_led_on,2,FUNC,0a0066f0
bfin_serial_initialize,2,FUNC,0a011094
p3mx_serial_initialize,2,FUNC,0a011094
green_led_on,2,FUNC,0a0066e0
leon2_serial_initialize,2,FUNC,0a011094
leon3_serial_initialize,2,FUNC,0a011094
stm32_serial_initialize,2,FUNC,0a011094
env_relocate_spec,2,FUNC,0a007e04
amirix_serial_initialize,2,FUNC,0a011094
marvell_serial_initialize,2,FUNC,0a011094
cpci750_serial_initialize,2,FUNC,0a011094
relocate_code,2,FUNC,0a0001ec
asc_serial_initialize,2,FUNC,0a011094
sh_serial_initialize,2,FUNC,0a011094
oc_serial_initialize,2,FUNC,0a011094
mxs_auart_initialize,2,FUNC,0a011094
show_boot_progress,2,FUNC,0a00420c
arm_dcc_initialize,2,FUNC,0a011094
blue_led_off,2,FUNC,0a0066f4
bmw_serial_initialize,2,FUNC,0a011094
coloured_LED_init,2,FUNC,0a0066d4
arc_serial_initialize,2,FUNC,0a011094
mcf_serial_initialize,2,FUNC,0a011094
lh7a40x_serial_initialize,2,FUNC,0a011094
evb64260_serial_initializ,2,FUNC,0a011094
arch_preboot_os,2,FUNC,0a00751c
lpc32xx_serial_initialize,2,FUNC,0a011094
max3100_serial_initialize,2,FUNC,0a011094
lmb_dump_all,2,FUNC,0a01c080
mpc85xx_serial_initialize,2,FUNC,0a011094
imx_serial_initialize,2,FUNC,0a011094
bfin_jtag_initialize,2,FUNC,0a011094
cogent_serial_initialize,2,FUNC,0a011094
clps7111_serial_initializ,2,FUNC,0a011094
yellow_led_on,2,FUNC,0a0066e8
cpu_secondary_init_r,2,FUNC,0a006928
fat_close,2,FUNC,0a019a64
genimg_get_image,2,FUNC,0a009d44
ml2_serial_initialize,2,FUNC,0a011094
yellow_led_off,2,FUNC,0a0066ec
sandbox_serial_initialize,2,FUNC,0a011094
s3c24xx_serial_initialize,2,FUNC,0a011094
usb_gadget_unmap_request,2,FUNC,0a01794c
sconsole_serial_initializ,2,FUNC,0a011094
board_reserve_ram_top,2,FUNC,0a006750
uartlite_serial_initializ,2,FUNC,0a011094
green_led_off,2,FUNC,0a0066e4
au1x00_serial_initialize,2,FUNC,0a011094
board_nand_init,2,FUNC,0a000ae4
pxa_serial_initialize,2,FUNC,0a011094
atmel_serial_initialize,2,FUNC,0a011094
board_lmb_reserve,2,FUNC,0a01c2e4
pl01x_serial_initialize,2,FUNC,0a011094
mpc512x_serial_initialize,2,FUNC,0a011094
s5p_serial_initialize,2,FUNC,0a011094
zynq_serial_initialize,2,FUNC,0a011094
sa1100_serial_initialize,2,FUNC,0a011094
mpc8260_scc_serial_initia,2,FUNC,0a011094
mxc_serial_initialize,2,FUNC,0a011094
iop480_serial_initialize,2,FUNC,0a011094
mpc8xx_serial_initialize,2,FUNC,0a011094
red_led_on,2,FUNC,0a0066d8
mpc8260_smc_serial_initia,2,FUNC,0a011094
board_add_ram_info,2,FUNC,0a0066f8
g_dnl_get_board_bcd_devic,2,FUNC,0a016118
red_led_off,2,FUNC,0a0066dc
mpc5xx_serial_initialize,2,FUNC,0a011094
his_pad_char,1,OBJECT,0a02849c
his_eol,1,OBJECT,0a0284a8
his_quote,1,OBJECT,0a0284a9
manufacturer,1,OBJECT,0a0202b0
g_dnl_detach_request,1,OBJECT,0a02a4c0
,0,SECTION,0a000000
,0,SECTION,0a01f6e4
,0,SECTION,0a026b9c
,0,SECTION,0a027eb8
,0,SECTION,0a027eb8
,0,SECTION,0a028360
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
,0,SECTION,00000000
start.3652,0,OBJECT,0a027ed0
start.3648,0,OBJECT,0a027ed0
end.3655,0,OBJECT,0a028314
start.3800,0,OBJECT,0a028314
start.3793,0,OBJECT,0a028314
end.3796,0,OBJECT,0a02833c
start.3725,0,OBJECT,0a027ed0
start.3721,0,OBJECT,0a027ed0
start.3752,0,OBJECT,0a027ed0
start.3756,0,OBJECT,0a027ed0
end.3728,0,OBJECT,0a028314
end.3759,0,OBJECT,0a028314
start.3804,0,OBJECT,0a02834c
start.3808,0,OBJECT,0a02834c
start.3737,0,OBJECT,0a02834c
start.3741,0,OBJECT,0a02834c
end.3811,0,OBJECT,0a028360
end.3744,0,OBJECT,0a028360
start.3840,0,OBJECT,0a027eb8
start.3844,0,OBJECT,0a027eb8
start.3859,0,OBJECT,0a027eb8
start.3863,0,OBJECT,0a027eb8
end.3847,0,OBJECT,0a027ed0
end.3866,0,OBJECT,0a027ed0
start.7398,0,OBJECT,0a02833c
end.7403,0,OBJECT,0a02834c
,0,NOTYPE,00000000
$t,0,NOTYPE,0a000180
__exit,0,NOTYPE,0a0001be
$d,0,NOTYPE,0a0001c2
$d,0,NOTYPE,0a0001cc
$t,0,NOTYPE,0a0001cc
$d,0,NOTYPE,0a0001ee
$d,0,NOTYPE,0a000200
$t,0,NOTYPE,0a000200
$d,0,NOTYPE,0a0002b0
$t,0,NOTYPE,0a0002b4
$d,0,NOTYPE,0a000368
$t,0,NOTYPE,0a00036c
$d,0,NOTYPE,0a000384
$t,0,NOTYPE,0a000388
$d,0,NOTYPE,0a000394
$t,0,NOTYPE,0a000398
$d,0,NOTYPE,0a0003dc
$t,0,NOTYPE,0a0003dc
